"paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","experiment_ID_coded","group_ID","group_ID_coded","repeated_trait_ID","repeated_trait_ID_coded","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","sd_experiment","type_measure_dispersion_experiment","n_experiment","effective_n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","sd_control","type_measure_dispersion_control","n_control","effective_n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned","geary_control","geary_trt","geary_test","count","SMDH","SMDH_variance","SMDH_sign"
"GNM_016","included",NA,"mean and variance, sample sizes of individuals and not nests","Polo V.; Rubalcaba J. G.; Veiga J. P.","2015","Manzanares el Real (40Â° 45â€² N; 3Â° 50â€² W Madrid province, central Spain).","14",1,"GNM_016_1",2,"GNM_016_2",2,"GNM_016_2_2","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum, and Lamium purpureum","blank",2,1,1,"both",79.5,"mean",0.49,2.54611468712625,"SE",27,27,79.3,"mean",0.44,2.28630706599092,"SE",27,27,"fledgling body mass (females)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Sample sizes from fig 1 and data from the first paragraph of results section (fledgling production)",NA,"b","JMGS","***I considere that they reuse nests, because the authors said that the identity of the nests (whether they were treatment or control) were maintained across the years; I also considered the comparison type two even though in the methods section the authors mention that the green material added by males was not removed (which seemingly could be an error)","SD",NA,"no","yes","no",1,1,"fledgeling_mass",178.573811509591,160.756412656806,"pass",70,0.0814559960075263,0.074135509993385,0.0814559960075263
"GNM_016","included",NA,"mean and variance, sample sizes of individuals and not nests","Polo V.; Rubalcaba J. G.; Veiga J. P.","2015","Manzanares el Real (40Â° 45â€² N; 3Â° 50â€² W Madrid province, central Spain).","15",1,"GNM_016_1",1,"GNM_016_1",3,"GNM_016_1_3","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum, and Lamium purpureum","blank",2,1,1,"both",30.4,"mean",0.05,0.259807621135332,"SE",27,27,30.4,"mean",0.05,0.259807621135332,"SE",27,27,"fledling tarsus-metatarsus lengths (males)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Sample sizes from fig 1 and data from the first paragraph of results section (fledgling production)",NA,"b","JMGS","It seemed strange that both groups of males (exp and ctrl had the exact same values for mean and SE) then I tried to collect the data from the figure, which is allegedly from a mixed model, but the data seemed very similar as well (Means: expm 30.47956; ctrm 30.504411) (SE expm 06212506; ctrlm 06626673). Therefore I decided to use the data reported in the text;    ***I considere that they reuse nests, because the authors said that the identity of the nests (whether they were treatment or control) were maintained across the years","SD",NA,"no","yes","no",1,1,"fledling tarsus-metatarsus lengths (males)",602.422018348624,602.422018348624,"pass",70,0,0.0740740740740741,0
"GNM_016","included",NA,"mean and variance, sample sizes of individuals and not nests","Polo V.; Rubalcaba J. G.; Veiga J. P.","2015","Manzanares el Real (40Â° 45â€² N; 3Â° 50â€² W Madrid province, central Spain).","16",1,"GNM_016_1",2,"GNM_016_2",4,"GNM_016_2_4","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum, and Lamium purpureum","blank",2,1,1,"both",30,"mean",0.06,0.311769145362398,"SE",27,27,29.84,"mean",0.05,0.259807621135332,"SE",27,27,"fledling tarsus-metatarsus lengths (females)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Sample sizes from fig 1 and data from the first paragraph of results section (fledgling production)",NA,"b","JMGS","***I considere that they reuse nests, because the authors said that the identity of the nests (whether they were treatment or control) were maintained across the years","SD",NA,"no","yes","no",1,1,"fledling tarsus-metatarsus lengths (females)",591.324770642202,495.412844036697,"pass",70,0.549468549069262,0.0768695896890396,0.549468549069262
"GNM_016","included",NA,"mean and variance","Polo V.; Rubalcaba J. G.; Veiga J. P.","2015","Manzanares el Real (40Â° 45â€² N; 3Â° 50â€² W Madrid province, central Spain).","17",1,"GNM_016_1",3,"GNM_016_3",5,"GNM_016_3_5","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum, and Lamium purpureum","blank",2,1,1,"both",2.5,"mean",0.15,0.779422863405995,"SE",27,27,2.58,"mean",0.16,0.831384387633061,"SE",27,27,"number of fledlings per breeding attempt","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"First paragraph of results section (fledgling production)",NA,"b","JMGS","write to authors to for sample size of number of fledglings per breeding attempt; ***I considere that they reuse nests, because the authors said that the identity of the nests (whether they were treatment or control) were maintained across the years","SD",NA,"no","yes","no",1,1,"number_of_fledgling",15.9770642201835,16.5137614678899,"pass",69,-0.0978374720190453,0.0741627052863989,-0.0978374720190453
"GNM_016","included",NA,"mean and variance","Polo V.; Rubalcaba J. G.; Veiga J. P.","2015","Manzanares el Real (40Â° 45â€² N; 3Â° 50â€² W Madrid province, central Spain).","18",1,"GNM_016_1",4,"GNM_016_4",5,"GNM_016_4_5","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum, and Lamium purpureum","blank",2,1,1,"both",0.04035088,"mean",0.01754386,0.091160570642626,"SE",27,27,0.10964912,"mean",0.02719298,0.141298868907613,"SE",27,27,"probability of local recruitment (2002)","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Fig 2",NA,"b","JMGS","***I considere that they reuse nests, because the authors said that the identity of the nests (whether they were treatment or control) were maintained across the years; I did extract the data from figure 2, but not from table 1 given that they are seemingly redundant and fig 2. provides the data and deviation","SD","Authors also say: ""The probability of local recruitment was significantly lower in the experimental group (0.065 ± 0.016 vs. 0.118 ± 0.01; experimental vs. control; t = −2.20, P = 0.028;"" and we could also use this instead of divided over the years.","no","yes","no",1,1,"local_recruitment_probability",3.99526512984756,2.27889919552293,"fail",69,-0.57436212347651,0.0771286282304115,-0.57436212347651
"GNM_016","included",NA,"mean and variance","Polo V.; Rubalcaba J. G.; Veiga J. P.","2015","Manzanares el Real (40Â° 45â€² N; 3Â° 50â€² W Madrid province, central Spain).","19",1,"GNM_016_1",5,"GNM_016_5",5,"GNM_016_5_5","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum, and Lamium purpureum","blank",2,1,1,"both",0.13596491,"mean",0.03947368,0.205111257965146,"SE",27,27,0.15964912,"mean",0.04035088,0.209669322870345,"SE",27,27,"probability of local recruitment (2004)","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Fig 2",NA,"b","JMGS","***I considere that they reuse nests, because the authors said that the identity of the nests (whether they were treatment or control) were maintained across the years; I did extract the data from figure 2, but not from table 1 given that they are seemingly redundant and fig 2. provides the data and deviation","SD",NA,"no","yes","no",1,1,"local_recruitment_probability",3.92022303291308,3.41284434348627,"pass",69,-0.112537929410029,0.074191340606999,-0.112537929410029
"GNM_016","included",NA,"mean and variance","Polo V.; Rubalcaba J. G.; Veiga J. P.","2015","Manzanares el Real (40Â° 45â€² N; 3Â° 50â€² W Madrid province, central Spain).","20",1,"GNM_016_1",6,"GNM_016_6",5,"GNM_016_6_5","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum, and Lamium purpureum","blank",2,1,1,"both",0.06666667,"mean",0.0245614,0.127624778115067,"SE",27,27,0.11754386,"mean",0.02894737,0.150414946756485,"SE",27,27,"probability of local recruitment (2006)","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Fig 2",NA,"b","JMGS","***I considere that they reuse nests, because the authors said that the identity of the nests (whether they were treatment or control) were maintained across the years; I did extract the data from figure 2, but not from table 1 given that they are seemingly redundant and fig 2. provides the data and deviation","SD",NA,"no","yes","no",1,1,"local_recruitment_probability",4.02335258654941,2.68938452915192,"fail",69,-0.359456933809525,0.0752704563635532,-0.359456933809525
"GNM_016","included",NA,"mean and variance","Polo V.; Rubalcaba J. G.; Veiga J. P.","2015","Manzanares el Real (40Â° 45â€² N; 3Â° 50â€² W Madrid province, central Spain).","21",1,"GNM_016_1",7,"GNM_016_7",5,"GNM_016_7_5","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum, and Lamium purpureum","blank",2,1,1,"both",0.04561404,"mean",0.02017544,0.104834661435172,"SE",27,27,0.0877193,"mean",0.02631579,0.136740855963939,"SE",27,27,"probability of local recruitment (2008)","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Fig 2",NA,"b","JMGS","***I considere that they reuse nests, because the authors said that the identity of the nests (whether they were treatment or control) were maintained across the years; I did extract the data from figure 2, but not from table 1 given that they are seemingly redundant and fig 2. provides the data and deviation","SD",NA,"no","yes","no",1,1,"local_recruitment_probability",3.30275229357798,2.24012772801026,"fail",69,-0.340575064522663,0.0751480682830983,-0.340575064522663
"GNM_024","included",NA,"log","Lopez-Rull I.; Gil D.","2009","Soto del Real, Madrid, Spain","22",1,"GNM_024_1",1,"GNM_024_1",1,"GNM_024_1_1","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertinum, Lamium purpureum","blank",2,1,0,"CH",1.828125,"mean",0.04640388,0.131249992885467,"SE",8,8,1.475,"mean",0.02261335,0.0749999972029833,"SE",11,11,"females' testosterone level (log)","Physiology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Fig.2",NA,"b","JMGS","The data was fully extrcted from the figure 2 using metaDigitise, because the primary data was not reported in the text ***please notice that the variable was Log transformed***.","SD",NA,"no","yes","no",1,1,"females_testosterone",63.777468717471,38.202134664758,"pass",46,3.3069053079789,0.50368863606538,3.3069053079789
"GNM_024","included",NA,"mean and variance","Lopez-Rull I.; Gil D.","2009","Soto del Real, Madrid, Spain","23",1,"GNM_024_1",1,"GNM_024_1",2,"GNM_024_1_2","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertinum, Lamium purpureum","blank",2,1,1,"both",4.937931,"mean",0.04310345,0.1724138,"SE",16,16,4.103448,"mean",0.05221186,0.227586221394294,"SE",19,19,"Clutch size","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Fig.3",NA,"b","JMGS","The data was fully extracted from the figure 3 using metaDigitise, because the measure of dispersion (SD or SE) was not reported with the primary data  in the text, ***also the dispersion measures reported in the text did not match either the SD or the SE extracted from the figure ***","SD",NA,"no","yes","no",1,1,"clutch_size",77.5715798581485,112.797533161945,"pass",69,3.98971043216244,0.342528569411736,3.98971043216244
"GNM_024","included",NA,"mean and variance","Lopez-Rull I.; Gil D.","2009","Soto del Real, Madrid, Spain","24",1,"GNM_024_1",1,"GNM_024_1",3,"GNM_024_1_3","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertinum, Lamium purpureum","blank",2,1,1,"both",3.78,"mean",0.04,0.04,"SD",16,16,3.79,"mean",0.03,0.03,"SD",19,19,"egg size (mm3)","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Last paragraph of the section ""Results-  Female quality, condition and testosterone levels"".",NA,"b","JMGS","*notice that the type of dispersion measure was not reported in the text*","SD","I am more likely to say they are reporting SD here as well like the figures since the text reporting matches the figure for the few cases it is there.","no","yes","no",1,1,"egg_size",543.522619782448,372.184615384615,"pass",69,-0.279942984641024,0.116251122870936,-0.279942984641024
"GNM_024","included",NA,"log","Lopez-Rull I.; Gil D.","2009","Soto del Real, Madrid, Spain","25",1,"GNM_024_1",2,"GNM_024_2",4,"GNM_024_2_4","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertinum, Lamium purpureum","blank",2,1,0,"CH",0.88,"mean",0.15,0.15,"SD",16,16,0.93,"mean",0.18,0.18,"SD",19,19,"Yolk Log T (testosterone)","Physiology","sensitivity-analysis","We do not consider yolk hormones as a good proxy for fitness as according to the meta-analysis on yolk hormones and fitness, they found no evidence for any effect of yolk hormones on fitness. (Lucia Mentesana, Michaela Hau, Pietro B. D'Amelio, Nicolas M. Adreani, Alfredo Sánchez-Tójar. In prep.* Do egg hormones have fitness consequences in wild birds? A systematic review and meta-analysis*)",1,NA,NA,NA,NA,NA,NA,NA,"Text: Results: Yolk androgens and egg colour",NA,"b","JMGS","***notice that the type of dispersion measure was not reported in the text***","SD","I am more likely to say they are reporting SD here as well like the figures since the text reporting matches the figure for the few cases it is there.","no","yes","no",1,1,"yolk_hormones",22.2284976428178,23.105641025641,"pass",46,-0.292478231374817,0.116353629173485,-0.292478231374817
"GNM_024","included",NA,"log","Lopez-Rull I.; Gil D.","2009","Soto del Real, Madrid, Spain","26",1,"GNM_024_1",2,"GNM_024_2",5,"GNM_024_2_5","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertinum, Lamium purpureum","blank",2,1,0,"CH",0.99,"mean",0.09,0.09,"SD",16,16,0.96,"mean",0.14,0.14,"SD",19,19,"Yolk Log A4(androstenedione)","Physiology","sensitivity-analysis","We do not consider yolk hormones as a good proxy for fitness as according to the meta-analysis on yolk hormones and fitness, they found no evidence for any effect of yolk hormones on fitness. (Lucia Mentesana, Michaela Hau, Pietro B. D'Amelio, Nicolas M. Adreani, Alfredo Sánchez-Tójar. In prep.* Do egg hormones have fitness consequences in wild birds? A systematic review and meta-analysis*)",1,NA,NA,NA,NA,NA,NA,NA,"Text: Results: Yolk androgens and egg colour",NA,"b","JMGS","***notice that the type of dispersion measure was not reported in the text***","SD","I am more likely to say they are reporting SD here as well like the figures since the text reporting matches the figure for the few cases it is there.","no","yes","no",1,1,"yolk_hormones",29.5014162264126,43.3230769230769,"pass",46,0.244499124025655,0.115985576399501,0.244499124025655
"GNM_137","included",NA,"mean and variance","Shutler D.; Campbell A. A.","2007","Nova Scotia and New Brunswick, Canada (between 45840?N and 4680?N, and 64810?E and 64830?E)","27",1,"GNM_137_1",1,"GNM_137_1",1,"GNM_137_1_1","Tachycineta bicolor","Achillea millefolium","blank",2,0,1,"PCH",6,"mean",0.9,0.9,"SD",44,44,5.5,"mean",1,1,"SD",23,23,"Clutch size","Reproduction","include","We categorize all the proxies coming from Tachycineta bicolor as belonging to parental care hypothesis. Since the bird does not show this behaviour in the wild, we think it is likely that courtship hypothesis is not at play. However, we will run a sensitivity analysis for this with only proxies such as blowflies and fleas number to ensure robustness of our results.",1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"a","JMGS","***I did not include the means reported in table 1 that came from a PCA (i.e. Size and Leukocytes) *** Should we also add nest initiation date as a proxy of fitness (marked in orange), I think not because the direction of this relationship won't be necessarily clear","SD","I would give no nest reuse since authors state that they clear the nest before the experiment started in 2000. Authors also clearly state that the green nest material was added after egg laying began. Here neither male nor females add GNM in nature. How do we use Clutch size as a proxy for courtship hypothesis in this case?","no","yes","no",1,1,"clutch_size",26.0934489332929,43.9718239625273,"pass",69,0.528536238392587,0.0682902392333617,0.528536238392587
